id,screen_name,text,url,timestamp,choose_one_category,crisis_related,choose_one_category_a1,choose_one_category_a2,choose_one_category_a3
721703890433871875,CaritoZetino,Ecuador: dos niños sobreviven bajo escombros tras el terremoto en Manta (Video):          Mujeres y niños se ... https://t.co/OXMLAcLKmR,https://www.twitter.com/CaritoZetino/status/721703890433871875,2016-04-17 14:16:30,missing_trapped_or_found_people,yes,missing_trapped_or_found_people,missing_trapped_or_found_people,missing_trapped_or_found_people
721651245715468288,RosaKempin,"Un terremoto de 7,8 causa al menos 77 muertos en Ecuador | Diario Público https://t.co/YV46zPv4Ab",https://www.twitter.com/RosaKempin/status/721651245715468288,2016-04-17 10:47:19,injured_or_dead_people,yes,injured_or_dead_people,injured_or_dead_people,injured_or_dead_people
721683172367335424,TitularesPy,"El terremoto de Ecuador, uno de los más intensos en la historia del país https://t.co/10CIQdyWSr",https://www.twitter.com/TitularesPy/status/721683172367335424,2016-04-17 12:54:11,other_useful_information,yes,other_useful_information,other_useful_information,other_useful_information
721684090714513408,paezare3,Poderoso terremoto sacude Ecuador y deja muertos y heridos https://t.co/66f5HqLoXl vía @CNNEE,https://www.twitter.com/paezare3/status/721684090714513408,2016-04-17 12:57:50,injured_or_dead_people,yes,injured_or_dead_people,injured_or_dead_people,injured_or_dead_people
721652158752366592,vegsand,Las primeras imágenes del terremoto de Ecuador https://t.co/on1QsrYhTR | https://t.co/RXgyMO7Ya3 https://t.co/SO4eEfqbKO,https://www.twitter.com/vegsand/status/721652158752366592,2016-04-17 10:50:56,other_useful_information,yes,other_useful_information,other_useful_information,other_useful_information
721698593992753152,andrescuevaj,"Que devastador levantarse y ver las noticias sobre el terremoto en mi país, Dios tu tienes el control.",https://www.twitter.com/andrescuevaj/status/721698593992753152,2016-04-17 13:55:27,other_useful_information,yes,other_useful_information,other_useful_information,other_useful_information
721571814963458048,whslonely,Se eleva a 41 el número de muertos por el terremoto de Ecuador: El número de fallecidos por el terremoto ocurr... https://t.co/QKeESSG8Wc,https://www.twitter.com/whslonely/status/721571814963458048,2016-04-17 05:31:41,injured_or_dead_people,yes,injured_or_dead_people,injured_or_dead_people,injured_or_dead_people
721566962254393344,ANALISISPSUV,"Unasur se solidariza con pueblo ecuatoriano tras terremoto de este sábado: ""Mi solidaridad con las víctimas y ... https://t.co/lAmm6yyrcb",https://www.twitter.com/ANALISISPSUV/status/721566962254393344,2016-04-17 05:12:24,sympathy_and_emotional_support,yes,sympathy_and_emotional_support,sympathy_and_emotional_support,sympathy_and_emotional_support
721706405028315136,Danielchubi,El hashtag #YoSoyEcuatoriano hagamoslo alos que ayudamos a los afectados al terremoto,https://www.twitter.com/Danielchubi/status/721706405028315136,2016-04-17 14:26:30,donation_needs_or_offers_or_volunteering_services,yes,donation_needs_or_offers_or_volunteering_services,donation_needs_or_offers_or_volunteering_services,donation_needs_or_offers_or_volunteering_services
721598449943056384,16saitam,"Un terremoto de 7,4 grados sacude Ecuador: El país decreta el estado de excepción tras un sismo que se ha regi... https://t.co/lrqGU7n1vt",https://www.twitter.com/16saitam/status/721598449943056384,2016-04-17 07:17:31,caution_and_advice,yes,caution_and_advice,caution_and_advice,caution_and_advice
721649084860211200,rolaurs,"El terremoto de Ecuador, el peor en el país desde 1979 https://t.co/tK5cu6FlHz | https://t.co/5mI0s9miUd https://t.co/eCS93JijUv",https://www.twitter.com/rolaurs/status/721649084860211200,2016-04-17 10:38:44,other_useful_information,yes,other_useful_information,other_useful_information,other_useful_information
721702164733669376,LouRuiz44UW,En terremoto de Ecuador no hay colombianos víctimas: Cancillería: El Ministerio de Relaciones Exteriores de Co... https://t.co/aSA5pKwise,https://www.twitter.com/LouRuiz44UW/status/721702164733669376,2016-04-17 14:09:39,other_useful_information,yes,other_useful_information,other_useful_information,other_useful_information
721700470398562305,josehsegura,Leyendo: No hay víctimas argentinas en el terremoto de Ecuador. https://t.co/7FywUDhsKi vía @lacapital,https://www.twitter.com/josehsegura/status/721700470398562305,2016-04-17 14:02:55,other_useful_information,yes,other_useful_information,other_useful_information,other_useful_information
721713289890279427,Anthony140783,Vicepresidente de Ecuador viaja a zona más afectada por terremoto https://t.co/hqZZXcKxsp,https://www.twitter.com/Anthony140783/status/721713289890279427,2016-04-17 14:53:51,donation_needs_or_offers_or_volunteering_services,yes,donation_needs_or_offers_or_volunteering_services,donation_needs_or_offers_or_volunteering_services,donation_needs_or_offers_or_volunteering_services
721693848943009797,JaimeHodgesWalk,"La zona costera de Ecuador, la más afectada por el terremoto https://t.co/XIMJKUCOfR",https://www.twitter.com/JaimeHodgesWalk/status/721693848943009797,2016-04-17 13:36:36,infrastructure_and_utilities_damage,yes,infrastructure_and_utilities_damage,infrastructure_and_utilities_damage,infrastructure_and_utilities_damage
721694615632539648,jhonnydan6,Gracias a Dios x la misericordia fue el terremoto + grand 7.8 apenado x tanta gente q perdió familiares + q todo xq lo material se recupera.,https://www.twitter.com/jhonnydan6/status/721694615632539648,2016-04-17 13:39:39,sympathy_and_emotional_support,yes,sympathy_and_emotional_support,sympathy_and_emotional_support,sympathy_and_emotional_support
721653662922186757,EugeniaLosaOliv,Al menos 77 muertos y 588 heridos por un terremoto en Ecuador @eldiarioes https://t.co/LwyEJakzCS,https://www.twitter.com/EugeniaLosaOliv/status/721653662922186757,2016-04-17 10:56:55,injured_or_dead_people,yes,injured_or_dead_people,injured_or_dead_people,injured_or_dead_people
721581876318642176,trabajadoravzla,"Más de 40 fallecidos deja terremoto en Ecuador: El terremoto de magnitud 7,8 en la escala de Richter sacudió e... https://t.co/x3Gq5vbjHK",https://www.twitter.com/trabajadoravzla/status/721581876318642176,2016-04-17 06:11:40,injured_or_dead_people,yes,injured_or_dead_people,injured_or_dead_people,injured_or_dead_people
721639523231350784,TheObjective_es,"#URGENTE Fuerte terremoto en Ecuador de 7,8 grados en la escala de Richter https://t.co/sz4L6IvTwE",https://www.twitter.com/TheObjective_es/status/721639523231350784,2016-04-17 10:00:44,other_useful_information,yes,other_useful_information,other_useful_information,other_useful_information
721696014902681600,ValerieVillalva,"El 40% de Pedernales, epicentro del terremoto de 7,8 grados en escala de Richter, se encuentra destruido. https://t.co/xPkS1lQmAF",https://www.twitter.com/ValerieVillalva/status/721696014902681600,2016-04-17 13:45:13,infrastructure_and_utilities_damage,yes,infrastructure_and_utilities_damage,infrastructure_and_utilities_damage,infrastructure_and_utilities_damage
721522180232753152,la_patilla,Alerta de tsunami en costas de todo el Pacífico por el terremoto en Ecuador  https://t.co/HydDQMwsuL,https://www.twitter.com/la_patilla/status/721522180232753152,2016-04-17 02:14:27,caution_and_advice,yes,caution_and_advice,caution_and_advice,caution_and_advice
721610326739800064,AlvaroBelloK,"Un terremoto de 7,9 grados deja al menos 77 muertos en Ecuador https://t.co/KZ2r0FHheL",https://www.twitter.com/AlvaroBelloK/status/721610326739800064,2016-04-17 08:04:43,injured_or_dead_people,yes,injured_or_dead_people,injured_or_dead_people,injured_or_dead_people
721681485913309185,NoticiasVenezue,Suspendidos partidos de fútbol en Ecuador por terremoto https://t.co/O9CfhnPSLt,https://www.twitter.com/NoticiasVenezue/status/721681485913309185,2016-04-17 12:47:29,other_useful_information,yes,other_useful_information,other_useful_information,other_useful_information
721628911218483201,SpainNoticias,"España lamenta las ""consecuencias catastróficas"" del terremoto en Ecuador https://t.co/vNpHmPySt1 #noticias",https://www.twitter.com/SpainNoticias/status/721628911218483201,2016-04-17 09:18:34,other_useful_information,yes,other_useful_information,other_useful_information,other_useful_information
721714290370064387,LatinoNoticias,Ecuador amanece con panorama desolador tras terremoto https://t.co/8dwoLRiAeG https://t.co/nGUL0Kjx6Y,https://www.twitter.com/LatinoNoticias/status/721714290370064387,2016-04-17 14:57:50,other_useful_information,yes,other_useful_information,other_useful_information,other_useful_information
721689522631610368,MarinConleys,Vicepresidencia de Ecuador aumenta a 77 el número de víctimas tras terremoto https://t.co/JUYLz6gCc7,https://www.twitter.com/MarinConleys/status/721689522631610368,2016-04-17 13:19:25,other_useful_information,yes,other_useful_information,other_useful_information,other_useful_information
721624156207497217,benja7,"Un terremoto de 7,8 grados deja al menos 77 muertos en Ecuador https://t.co/IZcbLcDwCp vía @el_pais",https://www.twitter.com/benja7/status/721624156207497217,2016-04-17 08:59:40,injured_or_dead_people,yes,injured_or_dead_people,injured_or_dead_people,injured_or_dead_people
721691413352747010,JP_EscobarGuti,Sist frontal +corte d h2O + neblinas costeras +muertes de 1000 d species + alta act volcánica + terremoto d Ecuador y Japón  #DiganLaVerdad,https://www.twitter.com/JP_EscobarGuti/status/721691413352747010,2016-04-17 13:26:55,not_related_or_irrelevant,no,not_related_or_irrelevant,not_related_or_irrelevant,not_related_or_irrelevant
721703368352145408,MHMPacheco,"El terremoto de Ecuador fue seis veces más potente que el de Japón:          Varios parámetros, además de la ... https://t.co/SJjEwmTKiY",https://www.twitter.com/MHMPacheco/status/721703368352145408,2016-04-17 14:14:26,other_useful_information,yes,other_useful_information,other_useful_information,other_useful_information
721560122288390145,A_D_I_S_P_O,"Ecuador: terremoto d 7,8 grados deja al menos 41 muertos  |   https://t.co/25SF7m3g45",https://www.twitter.com/A_D_I_S_P_O/status/721560122288390145,2016-04-17 04:45:13,injured_or_dead_people,yes,injured_or_dead_people,injured_or_dead_people,injured_or_dead_people
721653184599601152,RicarQuintanar,¡Se suspende la jornada en Ecuador por un terremoto! ▶ https://t.co/bV7VsKvgmB https://t.co/mg88PrYLsx  — MARCA … https://t.co/o8e6znHqTp,https://www.twitter.com/RicarQuintanar/status/721653184599601152,2016-04-17 10:55:01,other_useful_information,yes,other_useful_information,other_useful_information,other_useful_information
721606891609137152,Betobriomen,Video: extraña luz en el cielo durante el mortífero terremoto de Ecuador https://t.co/RjUEu7MziF,https://www.twitter.com/Betobriomen/status/721606891609137152,2016-04-17 07:51:04,other_useful_information,yes,other_useful_information,other_useful_information,other_useful_information
721600361182572544,zoylamartinez,Guía animada: ¿cómo se produce un terremoto? https://t.co/gkqYNNQ8Gp,https://www.twitter.com/zoylamartinez/status/721600361182572544,2016-04-17 07:25:07,other_useful_information,yes,other_useful_information,other_useful_information,other_useful_information
721670553862594560,notialdiave,Papa Francisco pidió ayuda para víctimas de terremoto en Ecuador https://t.co/OIVHEdIzf9,https://www.twitter.com/notialdiave/status/721670553862594560,2016-04-17 12:04:02,donation_needs_or_offers_or_volunteering_services,yes,donation_needs_or_offers_or_volunteering_services,donation_needs_or_offers_or_volunteering_services,donation_needs_or_offers_or_volunteering_services
721571469415878656,FrancoDespecho,Y que chucha tiene que ver el volcán  Colima de México y Villarica de Chile con el terremoto Ecuador? Por favor! dejen las especulaciones!,https://www.twitter.com/FrancoDespecho/status/721571469415878656,2016-04-17 05:30:19,other_useful_information,yes,other_useful_information,other_useful_information,other_useful_information
721661870093045760,juliormarquezb,"En Ecuador terremoto, en Uruguay tornado, en México y Chile erupción de volcanes, en Venezuela Maduro en cadena....",https://www.twitter.com/juliormarquezb/status/721661870093045760,2016-04-17 11:29:32,other_useful_information,yes,other_useful_information,other_useful_information,other_useful_information
721662342438772736,ReportoAbuso,Asciende a 77 la cifra de fallecidos por #terremoto en #Ecuador https://t.co/OhEEzPSaJo https://t.co/65FXmHvBMh,https://www.twitter.com/ReportoAbuso/status/721662342438772736,2016-04-17 11:31:24,injured_or_dead_people,yes,injured_or_dead_people,injured_or_dead_people,injured_or_dead_people
721719485447684096,JulioFeito,El gobierno de Ecuador eleva a 233 la cifra de muertos en el terremoto ὡ4 https://t.co/6mizr9g6KU,https://www.twitter.com/JulioFeito/status/721719485447684096,2016-04-17 15:18:28,injured_or_dead_people,yes,injured_or_dead_people,injured_or_dead_people,injured_or_dead_people
721687675674046466,marianathalia81,Al menos 77 muertos y 588 heridos por el terremoto de Ecuador https://t.co/5ngRVbYF0x,https://www.twitter.com/marianathalia81/status/721687675674046466,2016-04-17 13:12:04,injured_or_dead_people,yes,injured_or_dead_people,injured_or_dead_people,injured_or_dead_people
721577271870550016,Ormaza1999,"Acá en el temblor/terremoto, las casas se movieron como esas de juguetes.",https://www.twitter.com/Ormaza1999/status/721577271870550016,2016-04-17 05:53:22,infrastructure_and_utilities_damage,yes,infrastructure_and_utilities_damage,infrastructure_and_utilities_damage,infrastructure_and_utilities_damage
721688478077988865,IFabySalas_,Ecuador: dos niños sobreviven bajo escombros tras el terremoto en Manta (Video) https://t.co/Nq05SEZTYe @forocandanga,https://www.twitter.com/IFabySalas_/status/721688478077988865,2016-04-17 13:15:16,missing_trapped_or_found_people,yes,missing_trapped_or_found_people,missing_trapped_or_found_people,missing_trapped_or_found_people
721570987729260544,ozuquepasa,"#Actualidad Un terremoto de 7,8 deja al menos 41 muertos en Ecuador https://t.co/9YK5mcIi3l",https://www.twitter.com/ozuquepasa/status/721570987729260544,2016-04-17 05:28:24,injured_or_dead_people,yes,injured_or_dead_people,injured_or_dead_people,injured_or_dead_people
721703619913908224,laestacion593,Imágenes de los daños que dejó el terremoto en Ped... https://t.co/s1qW8e1OlD #Ecuador | https://t.co/gvxsnCs36t https://t.co/GAQrLHzbzB,https://www.twitter.com/laestacion593/status/721703619913908224,2016-04-17 14:15:26,other_useful_information,yes,other_useful_information,other_useful_information,other_useful_information
721581748639772672,joaquinbala_,"Perú.- Perú retira la alerta por tsunami declarada tras el terremoto de 7,8 que azotó Ecuador https://t.co/lOEMzhveRf",https://www.twitter.com/joaquinbala_/status/721581748639772672,2016-04-17 06:11:09,caution_and_advice,yes,caution_and_advice,caution_and_advice,caution_and_advice
721689629880147968,BrunoOGrosso,Ojalá el terremoto de Ecuador nos haga reflexionar sobre la conveniencia del metro elevado de Peñalosa,https://www.twitter.com/BrunoOGrosso/status/721689629880147968,2016-04-17 13:19:50,not_related_or_irrelevant,no,not_related_or_irrelevant,not_related_or_irrelevant,not_related_or_irrelevant
